"Time Study from ,""2020-12-01 12:17:35"""
"Statistic values,""Lap time"",""IM"",""TMU"",""DM"",""HM"",""CYCLE"""
"Averages,""00:08,497"",""0,24"",""0,14"",""13"",""236"",""17"""
"Min values,""00:00,639"",""0,02"",""0,01"",""1"",""18"",""1"""
"Min values,""01:23,197"",""2,31"",""1,39"",""138"",""2311"",""94"""
"Lap No,""Time"",""Total time"",""Seconds consecutive"",""Lap time"",""IMa"",""TMU"",""DMa"",""HM"",""CYCLE"",""LONG_LAP_UPDATED_TIME (can be deleted by user)"",""LONG_UPDATED_TIME (can be deleted by user)"""
"160,""12:07:38"",""20:05,497"",""1205"",""00:11,272"",""0,313111"",""313,111115"",""0,187867"",""18"",""5,322924"",""11272"",""1205497"""
"161,""12:07:41"",""20:08,152"",""1208"",""00:02,655"",""0,073750"",""73,750000"",""0,044250"",""4"",""22,598869"",""2655"",""1208152"""
"162,""12:08:19"",""20:46,236"",""1246"",""00:38,084"",""1,057889"",""1057,888916"",""0,634733"",""63"",""1,575465"",""38084"",""1246236"""
"163,""12:08:24"",""20:51,678"",""1251"",""00:05,442"",""0,151167"",""151,166672"",""0,090700"",""9"",""11,025358"",""5442"",""1251678"""
"164,""12:08:32"",""20:59,624"",""1259"",""00:07,946"",""0,220722"",""220,722229"",""0,132433"",""13"",""7,550969"",""7946"",""1259624"""
"165,""12:08:36"",""21:02,749"",""1262"",""00:03,125"",""0,086806"",""86,805557"",""0,052083"",""5"",""19,200001"",""3125"",""1262749"""
"166,""12:08:55"",""21:22,062"",""1282"",""00:19,313"",""0,536472"",""536,472229"",""0,321883"",""32"",""3,106716"",""19313"",""1282062"""
"167,""12:08:57"",""21:24,000"",""1284"",""00:01,938"",""0,053833"",""53,833332"",""0,032300"",""3"",""30,959753"",""1938"",""1284000"""
"168,""12:08:59"",""21:26,266"",""1286"",""00:02,266"",""0,062944"",""62,944443"",""0,037767"",""3"",""26,478374"",""2266"",""1286266"""
"169,""12:09:03"",""21:30,110"",""1290"",""00:03,844"",""0,106778"",""106,777779"",""0,064067"",""6"",""15,608740"",""3844"",""1290110"""
"170,""12:09:15"",""21:41,771"",""1301"",""00:11,661"",""0,323917"",""323,916656"",""0,194350"",""19"",""5,145356"",""11661"",""1301771"""
"171,""12:09:17"",""21:43,970"",""1303"",""00:02,199"",""0,061083"",""61,083332"",""0,036650"",""3"",""27,285131"",""2199"",""1303970"""
"172,""12:09:25"",""21:51,837"",""1311"",""00:07,867"",""0,218528"",""218,527771"",""0,131117"",""13"",""7,626795"",""7867"",""1311837"""
"173,""12:09:34"",""22:00,960"",""1320"",""00:09,123"",""0,253417"",""253,416672"",""0,152050"",""15"",""6,576784"",""9123"",""1320960"""
"174,""12:10:28"",""22:55,730"",""1375"",""00:54,770"",""1,521389"",""1521,388916"",""0,912833"",""91"",""1,095490"",""54770"",""1375730"""
"175,""12:11:39"",""24:06,509"",""1446"",""01:10,779"",""1,966083"",""1966,083374"",""1,179650"",""117"",""0,847709"",""70779"",""1446509"""
"176,""12:11:44"",""24:11,608"",""1451"",""00:05,099"",""0,141639"",""141,638885"",""0,084983"",""8"",""11,767013"",""5099"",""1451608"""
"177,""12:11:48"",""24:15,257"",""1455"",""00:03,649"",""0,101361"",""101,361115"",""0,060817"",""6"",""16,442862"",""3649"",""1455257"""
"178,""12:11:51"",""24:18,010"",""1458"",""00:02,753"",""0,076472"",""76,472221"",""0,045883"",""4"",""21,794405"",""2753"",""1458010"""
"179,""12:11:56"",""24:23,665"",""1463"",""00:05,655"",""0,157083"",""157,083328"",""0,094250"",""9"",""10,610080"",""5655"",""1463665"""
"180,""12:11:59"",""24:26,340"",""1466"",""00:02,675"",""0,074306"",""74,305557"",""0,044583"",""4"",""22,429907"",""2675"",""1466340"""
"181,""12:12:03"",""24:30,197"",""1470"",""00:03,857"",""0,107139"",""107,138885"",""0,064283"",""6"",""15,556131"",""3857"",""1470197"""
"182,""12:12:04"",""24:31,466"",""1471"",""00:01,269"",""0,035250"",""35,250000"",""0,021150"",""2"",""47,281322"",""1269"",""1471466"""
"183,""12:12:34"",""25:01,229"",""1501"",""00:29,763"",""0,826750"",""826,750000"",""0,496050"",""49"",""2,015926"",""29763"",""1501229"""
"184,""12:12:52"",""25:19,375"",""1519"",""00:18,146"",""0,504056"",""504,055542"",""0,302433"",""30"",""3,306514"",""18146"",""1519375"""
"185,""12:13:24"",""25:51,727"",""1551"",""00:32,352"",""0,898667"",""898,666687"",""0,539200"",""53"",""1,854599"",""32352"",""1551727"""
"186,""12:13:26"",""25:52,769"",""1552"",""00:01,042"",""0,028944"",""28,944445"",""0,017367"",""1"",""57,581570"",""1042"",""1552769"""
"187,""12:13:29"",""25:56,368"",""1556"",""00:03,599"",""0,099972"",""99,972221"",""0,059983"",""5"",""16,671299"",""3599"",""1556368"""
"188,""12:13:31"",""25:58,291"",""1558"",""00:01,923"",""0,053417"",""53,416668"",""0,032050"",""3"",""31,201250"",""1923"",""1558291"""
"189,""12:13:39"",""26:06,699"",""1566"",""00:08,408"",""0,233556"",""233,555557"",""0,140133"",""14"",""7,136061"",""8408"",""1566699"""
"190,""12:13:51"",""26:18,342"",""1578"",""00:11,643"",""0,323417"",""323,416656"",""0,194050"",""19"",""5,153311"",""11643"",""1578342"""
"191,""12:13:52"",""26:19,255"",""1579"",""00:00,913"",""0,025361"",""25,361111"",""0,015217"",""1"",""65,717415"",""913"",""1579255"""
"192,""12:13:56"",""26:23,232"",""1583"",""00:03,977"",""0,110472"",""110,472221"",""0,066283"",""6"",""15,086749"",""3977"",""1583232"""
"193,""12:14:08"",""26:34,943"",""1594"",""00:11,711"",""0,325306"",""325,305542"",""0,195183"",""19"",""5,123388"",""11711"",""1594943"""
"194,""12:14:13"",""26:40,561"",""1600"",""00:05,618"",""0,156056"",""156,055557"",""0,093633"",""9"",""10,679957"",""5618"",""1600561"""
"195,""12:14:16"",""26:42,809"",""1602"",""00:02,248"",""0,062444"",""62,444443"",""0,037467"",""3"",""26,690393"",""2248"",""1602809"""
"196,""12:14:19"",""26:46,487"",""1606"",""00:03,678"",""0,102167"",""102,166664"",""0,061300"",""6"",""16,313213"",""3678"",""1606487"""
"197,""12:14:21"",""26:48,018"",""1608"",""00:01,531"",""0,042528"",""42,527779"",""0,025517"",""2"",""39,190071"",""1531"",""1608018"""
"198,""12:14:22"",""26:49,388"",""1609"",""00:01,370"",""0,038056"",""38,055557"",""0,022833"",""2"",""43,795620"",""1370"",""1609388"""
"199,""12:14:25"",""26:52,154"",""1612"",""00:02,766"",""0,076833"",""76,833336"",""0,046100"",""4"",""21,691973"",""2766"",""1612154"""
"200,""12:14:29"",""26:55,833"",""1615"",""00:03,679"",""0,102194"",""102,194443"",""0,061317"",""6"",""16,308781"",""3679"",""1615833"""
"201,""12:15:01"",""27:28,378"",""1648"",""00:32,545"",""0,904028"",""904,027771"",""0,542417"",""54"",""1,843601"",""32545"",""1648378"""
"202,""12:15:03"",""27:30,496"",""1650"",""00:02,118"",""0,058833"",""58,833332"",""0,035300"",""3"",""28,328611"",""2118"",""1650496"""
"203,""12:16:01"",""28:28,072"",""1708"",""00:57,576"",""1,599333"",""1599,333374"",""0,959600"",""95"",""1,042101"",""57576"",""1708072"""
"204,""12:16:17"",""28:44,607"",""1724"",""00:16,535"",""0,459306"",""459,305542"",""0,275583"",""27"",""3,628667"",""16535"",""1724607"""
"205,""12:16:30"",""28:57,475"",""1737"",""00:12,868"",""0,357444"",""357,444458"",""0,214467"",""21"",""4,662729"",""12868"",""1737475"""
"206,""12:16:58"",""29:25,397"",""1765"",""00:27,922"",""0,775611"",""775,611084"",""0,465367"",""46"",""2,148843"",""27922"",""1765397"""
"207,""12:17:21"",""29:47,876"",""1787"",""00:22,479"",""0,624417"",""624,416687"",""0,374650"",""37"",""2,669158"",""22479"",""1787876"""
"208,""12:17:23"",""29:50,466"",""1790"",""00:02,590"",""0,071944"",""71,944443"",""0,043167"",""4"",""23,166025"",""2590"",""1790466"""
"209,""12:17:24"",""29:51,444"",""1791"",""00:00,978"",""0,027167"",""27,166666"",""0,016300"",""1"",""61,349693"",""978"",""1791444"""
"210,""12:17:27"",""29:53,930"",""1793"",""00:02,486"",""0,069056"",""69,055557"",""0,041433"",""4"",""24,135157"",""2486"",""1793930"""
"211,""12:17:28"",""29:55,449"",""1795"",""00:01,519"",""0,042194"",""42,194443"",""0,025317"",""2"",""39,499672"",""1519"",""1795449"""
"212,""12:17:34"",""30:01,527"",""1801"",""00:06,078"",""0,168833"",""168,833328"",""0,101300"",""10"",""9,871668"",""6078"",""1801527"""
